project_id,site,transect,survey_date,image_id,image_file,image_path,point_id,cpce_x,cpce_y,cpce_width,cpce_height,image_width,image_height,x_px,y_px,raw_code,raw_label,full_label,clean_label,label_class,major_category,ml_class,class_id,reviewer,notes,cpce_note_type,cpc_file,codefile_path,cpce_image_path,cpce_header_width,cpce_header_height,roi_x_min,roi_x_max,roi_y_min,roi_y_max,include_in_analysis,include_in_ml,color_hex
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,74,35129,8718,45581.55,28658.92,3040,1912,2343,582,PEYS,PEYS,Peyssonnelia,Peyssonnelia,subcategory,PEYSSONNELIACEAE,PEYSSONNELIACEAE,5,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#cc3366
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,75,36444,12032,45581.55,28658.92,3040,1912,2431,803,TURF,TURF,Turf,Turf,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#33cc66
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,76,33656,14461,45581.55,28658.92,3040,1912,2245,965,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#d8c28a
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,77,33736,18338,45581.55,28658.92,3040,1912,2250,1223,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#d8c28a
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,78,34996,22440,45581.55,28658.92,3040,1912,2334,1497,AA,AA,Agaricia,Agaricia,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#ff4d4d
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,79,31979,24924,45581.55,28658.92,3040,1912,2133,1663,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#d8c28a
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,80,34569,28533,45581.55,28658.92,3040,1912,2306,1904,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#d8c28a
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,81,39734,2635,45581.55,28658.92,3040,1912,2650,176,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#8b0000
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,82,39725,3062,45581.55,28658.92,3040,1912,2649,204,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#8b0000
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,83,37990,6961,45581.55,28658.92,3040,1912,2534,464,LOBO,LOBO,Lobophora variegata,Lobophora variegata,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#33cc66
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,84,40639,10521,45581.55,28658.92,3040,1912,2710,702,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,85,40083,11474,45581.55,28658.92,3040,1912,2673,765,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,86,39509,15013,45581.55,28658.92,3040,1912,2635,1002,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,87,40438,19617,45581.55,28658.92,3040,1912,2697,1309,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,88,38593,22320,45581.55,28658.92,3040,1912,2574,1489,AA,AA,Agaricia,Agaricia,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#ff4d4d
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,89,38849,25421,45581.55,28658.92,3040,1912,2591,1696,AA,AA,Agaricia,Agaricia,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#ff4d4d
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,90,39986,27881,45581.55,28658.92,3040,1912,2667,1860,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,91,41958,146,45581.55,28658.92,3040,1912,2798,10,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#8b0000
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,92,41208,4667,45581.55,28658.92,3040,1912,2748,311,LOBO,LOBO,Lobophora variegata,Lobophora variegata,subcategory,MACROALGAE (MA),MACROALGAE (MA),4,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#33cc66
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,93,44593,6056,45581.55,28658.92,3040,1912,2974,404,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#d8c28a
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,94,45483,10249,45581.55,28658.92,3040,1912,3033,684,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#8b0000
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,95,43013,13623,45581.55,28658.92,3040,1912,2869,909,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,96,41621,17150,45581.55,28658.92,3040,1912,2776,1144,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,97,43236,17405,45581.55,28658.92,3040,1912,2884,1161,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,98,41369,20764,45581.55,28658.92,3040,1912,2759,1385,AA,AA,Agaricia,Agaricia,subcategory,CORAL (C),CORAL (C),0,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#ff4d4d
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,99,42778,24073,45581.55,28658.92,3040,1912,2853,1606,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hole in the Wall,HIW_158_W_U-1,NA,HIW_158_W_U-1,HIW_158_W_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.jpg,100,44193,26312,45581.55,28658.92,3040,1912,2947,1755,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/HIW_158_W_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hole in the Wall\48 meters\HIW_158_W_U-1.jpg,45600,28680,0,45581.55,0,28658.92,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,1,958,2229,45342.36,28733.86,3023,1917,64,149,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,2,4175,4981,45342.36,28733.86,3023,1917,278,332,P,P,Pavement,Pavement,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,3,2088,7854,45342.36,28733.86,3023,1917,139,524,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,4,2430,11126,45342.36,28733.86,3023,1917,162,742,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,5,3212,12119,45342.36,28733.86,3023,1917,214,809,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,6,3950,15263,45342.36,28733.86,3023,1917,263,1018,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,7,4022,17368,45342.36,28733.86,3023,1917,268,1159,SPO,SPO,Sponge,Sponge,subcategory,SPONGES (S),SPONGES (S),2,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#3399ff
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,8,1955,20761,45342.36,28733.86,3023,1917,130,1385,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,9,675,23429,45342.36,28733.86,3023,1917,45,1563,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,10,1938,27060,45342.36,28733.86,3023,1917,129,1805,S,S,Sand,Sand,subcategory,"SAND, PAVEMENT, RUBBLE (SPR)","SAND, PAVEMENT, RUBBLE (SPR)",8,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#d8c28a
NA,Hoyo Terrace,H_211_E_U-1,NA,H_211_E_U-1,H_211_E_U-1.jpg,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.jpg,11,5244,1538,45342.36,28733.86,3023,1917,350,103,CALG,CALG,Coralline algae,Coralline algae,subcategory,CORALLINE ALGAE (CA),CORALLINE ALGAE (CA),7,NA,NA,Notes,/Users/ec/Documents/Data/PointCoralPackage/pointcoral/inst/extdata/H_211_E_U-1.cpc,C:\PROGRA~1\CPCe36\SHALLO~1.TXT,E:\Trasects June 09\Deep Cres\Hoyo Terrace\67 meters\H_211_E_U-1.jpg,45345,28755,0,45342.36,0,28733.86,TRUE,TRUE,#8b0000
